,codigo_estabelecimento,codigo_curso,estabelecimento,escola,curso,regime_pos_laboral,regime_noturno,media_Nota,media_PI,media_12º,media_10º/11º
1040,3242,9645,Instituto Politécnico de Tomar,Escola Superior de Tecnologia de Tomar,Fotografia,0,0,139.9,132.032,144.097,144.097
1041,7015,9500,Instituto Politécnico de Bragança,Escola Superior de Saúde de Bragança,Enfermagem,0,0,142.87,115.49,157.58,157.58
1042,3135,9455,Instituto Politécnico do Porto,Instituto Superior de Engenharia do Porto,Engenharia Biomédica,0,0,175.545,159.265,184.286,184.286
1043,3152,L069,Instituto Politécnico de Setúbal,Escola Superior de Tecnologia de Setúbal,Tecnologia Biomédica,0,0,140.849,121.633,151.163,151.163
1044,3242,L142,Instituto Politécnico de Tomar,Escola Superior de Tecnologia de Tomar,Tecnologia Química,0,0,145.75,135.0,151.5,151.5
1045,3331,9213,Instituto Politécnico do Porto,Escola Superior de Media Artes e Design,Multimédia,0,0,170.056,159.24,175.84,175.84
1046,7075,9500,Instituto Politécnico de Viana do Castelo,Escola Superior de Saúde,Enfermagem,0,0,148.976,134.664,163.271,163.271
1047,3152,9112,Instituto Politécnico de Setúbal,Escola Superior de Tecnologia de Setúbal,Engenharia Eletrotécnica e de Computadores,0,0,129.45,112.5,138.5,138.5
1048,3165,9731,Instituto Politécnico de Viana do Castelo,Escola Superior de Desporto e Lazer,Desporto e Lazer,0,0,139.772,125.887,147.211,147.211
1049,3331,9645,Instituto Politécnico do Porto,Escola Superior de Media Artes e Design,Fotografia,0,0,160.855,148.35,167.55,167.55
1050,7030,9500,Universidade de Évora,Escola Superior de Enfermagem de São João de Deus,Enfermagem,0,0,148.523,132.5,157.123,157.123
1051,3162,9473,Instituto Politécnico de Viana do Castelo,Escola Superior de Educação,Educação Social Gerontológica,0,0,134.219,119.538,142.077,142.077
1052,7020,9500,Instituto Politécnico de Castelo Branco,Escola Superior de Saúde Dr. Lopes Dias,Enfermagem,0,0,143.778,120.157,156.463,156.463
1053,7020,L066,Instituto Politécnico de Castelo Branco,Escola Superior de Saúde Dr. Lopes Dias,Imagem Médica e Radioterapia,0,0,140.963,119.958,152.25,152.25
1054,7002,9500,Escola Superior de Enfermagem de Lisboa,D,Enfermagem,0,0,158.289,148.33,164.928,164.928
1055,3161,9085,Instituto Politécnico de Viana do Castelo,Escola Superior Agrária,Enfermagem Veterinária,0,0,150.703,129.914,161.857,161.857
1056,3242,9119,Instituto Politécnico de Tomar,Escola Superior de Tecnologia de Tomar,Engenharia Informática,0,0,132.35,107.411,145.75,145.75
1057,3152,9123,Instituto Politécnico de Setúbal,Escola Superior de Tecnologia de Setúbal,Engenharia Mecânica,0,0,134.529,116.794,144.059,144.059
1058,3161,9016,Instituto Politécnico de Viana do Castelo,Escola Superior Agrária,Biotecnologia,0,0,133.707,112.037,145.333,145.333
1059,7015,9833,Instituto Politécnico de Bragança,Escola Superior de Saúde de Bragança,Gerontologia,0,0,131.3,102.0,147.0,147.0
1060,7040,9500,Instituto Politécnico da Guarda,Escola Superior de Saúde da Guarda,Enfermagem,0,0,130.096,108.5,144.493,144.493
1061,7045,9500,Instituto Politécnico de Leiria,Escola Superior de Saúde,Enfermagem,0,0,145.167,129.959,155.306,155.306
1062,3135,9936,Instituto Politécnico do Porto,Instituto Superior de Engenharia do Porto,Engenharia Mecânica Automóvel,0,0,158.491,140.081,168.372,168.372
1063,7010,9500,Universidade do Minho,Escola Superior de Enfermagem,Enfermagem,0,0,163.851,153.7,173.988,173.988
1064,3152,9119,Instituto Politécnico de Setúbal,Escola Superior de Tecnologia de Setúbal,Engenharia Informática,0,0,151.82,136.557,160.0,160.0
1065,7015,9501,Instituto Politécnico de Bragança,Escola Superior de Saúde de Bragança,Enfermagem (entrada no 2.º semestre),0,0,130.722,107.848,143.0,143.0
1066,3135,L089,Instituto Politécnico do Porto,Instituto Superior de Engenharia do Porto,Biorrecursos,0,0,154.614,136.893,164.107,164.107
1067,7045,9504,Instituto Politécnico de Leiria,Escola Superior de Saúde,Fisioterapia,0,0,158.853,146.544,167.059,167.059
1068,3331,9713,Instituto Politécnico do Porto,Escola Superior de Media Artes e Design,Cinema e Audiovisual,0,0,163.568,165.5,171.071,171.071
1069,3162,L284,Instituto Politécnico de Viana do Castelo,Escola Superior de Educação,Artes e Cinema Digital,0,0,152.545,142.9,157.7,157.7
1070,3331,L071,Instituto Politécnico do Porto,Escola Superior de Media Artes e Design,Tecnologias e Sistemas de Informação para a Web,0,0,144.226,121.059,156.647,156.647
1071,3135,9112,Instituto Politécnico do Porto,Instituto Superior de Engenharia do Porto,Engenharia Eletrotécnica e de Computadores,0,0,151.953,128.344,164.647,164.647
1072,3242,9380,Instituto Politécnico de Tomar,Escola Superior de Tecnologia de Tomar,Conservação e Restauro,0,0,150.236,142.212,154.515,154.515
1073,7020,L067,Instituto Politécnico de Castelo Branco,Escola Superior de Saúde Dr. Lopes Dias,Fisiologia Clínica,0,0,140.581,118.038,152.654,152.654
1074,3135,9119,Instituto Politécnico do Porto,Instituto Superior de Engenharia do Porto,Engenharia Informática,0,0,173.409,169.955,175.229,175.229
1075,7015,8149,Instituto Politécnico de Bragança,Escola Superior de Saúde de Bragança,Dietética e Nutrição,0,0,129.067,105.024,142.0,142.0
1076,3242,9112,Instituto Politécnico de Tomar,Escola Superior de Tecnologia de Tomar,Engenharia Eletrotécnica e de Computadores,0,0,154.5,140.5,162.0,162.0
1077,7015,L068,Instituto Politécnico de Bragança,Escola Superior de Saúde de Bragança,Ciências Biomédicas Laboratoriais,0,0,131.117,109.862,142.517,142.517
1078,3152,9862,Instituto Politécnico de Setúbal,Escola Superior de Tecnologia de Setúbal,Tecnologia e Gestão Industrial,0,1,126.493,117.067,131.533,131.533
1079,7015,9504,Instituto Politécnico de Bragança,Escola Superior de Saúde de Bragança,Fisioterapia,0,0,152.65,127.792,166.0,166.0
1080,7045,9890,Instituto Politécnico de Leiria,Escola Superior de Saúde,Terapia da Fala,0,0,143.308,127.788,153.654,153.654
1081,7015,9549,Instituto Politécnico de Bragança,Escola Superior de Saúde de Bragança,Farmácia,0,0,130.669,111.962,140.692,140.692
1082,7020,9504,Instituto Politécnico de Castelo Branco,Escola Superior de Saúde Dr. Lopes Dias,Fisioterapia,0,0,156.354,139.271,165.514,165.514
1083,3152,8515,Instituto Politécnico de Setúbal,Escola Superior de Tecnologia de Setúbal,Tecnologias de Energia,0,0,135.118,115.882,145.441,145.441
1084,3331,9069,Instituto Politécnico do Porto,Escola Superior de Media Artes e Design,Design,0,0,159.559,162.068,165.477,165.477
1085,7045,8138,Instituto Politécnico de Leiria,Escola Superior de Saúde,Terapia Ocupacional,0,0,139.446,122.014,148.8,148.8
1086,7045,8149,Instituto Politécnico de Leiria,Escola Superior de Saúde,Dietética e Nutrição,0,0,138.5,126.1,146.767,146.767
1087,3162,L122,Instituto Politécnico de Viana do Castelo,Escola Superior de Educação,Artes Plásticas e Tecnologias Artísticas,0,0,155.323,151.133,157.533,157.533
1088,7065,9500,Instituto Politécnico de Santarém,Escola Superior de Saúde de Santarém,Enfermagem,0,0,140.313,121.049,153.155,153.155
